x,y,z
-2.4000000000000004,-3.4000000000000004,0.03717254069828062
-2.4000000000000004,-3.3000000000000003,0.09488867009411046
-2.4000000000000004,-3.2,0.12937274369283908
-2.4000000000000004,-3.1,0.1321818576033861
-2.4000000000000004,-3.0,0.10262824276917697
-2.4000000000000004,-2.9000000000000004,0.04794765481997676
-2.4000000000000004,-2.8000000000000003,-0.018472191262076
-2.4000000000000004,-2.7,-0.08036940068297997
-2.4000000000000004,-2.6,-0.12258937783585089
-2.4000000000000004,-2.5,-0.1347951998404858
-2.4000000000000004,-2.4000000000000004,-0.11399845577722571
-2.4000000000000004,-2.3000000000000003,-0.06529091390456239
-2.4000000000000004,-2.2,-0.0005978792078335224
-2.4000000000000004,-2.1,0.06424153717073931
-2.4000000000000004,-2.0,0.11335238474797957
-2.4000000000000004,-1.9000000000000001,0.1347106152362909
-2.4000000000000004,-1.8,0.12308698891780534
-2.4000000000000004,-1.7000000000000002,0.08132737490342815
-2.4000000000000004,-1.6,0.01965598312133321
-2.4000000000000004,-1.5,-0.046827878855241103
-2.4000000000000004,-1.4000000000000001,-0.10184664290868221
-2.4000000000000004,-1.3,-0.1319297967522295
-2.4000000000000004,-1.2000000000000002,-0.12971193513831322
-2.4000000000000004,-1.1,-0.09573606794064811
-2.4000000000000004,-1.0,-0.03832067239901623
-2.4000000000000004,-0.9,0.028476960226067376
-2.4000000000000004,-0.8,0.08830243981910116
-2.4000000000000004,-0.7000000000000001,0.12650840248916712
-2.4000000000000004,-0.6000000000000001,0.1337406960951022
-2.4000000000000004,-0.5,0.10822860292711603
-2.4000000000000004,-0.4,0.05621837315808652
-2.4000000000000004,-0.30000000000000004,-0.009556075044350952
-2.4000000000000004,-0.2,-0.07299086279616286
-2.4000000000000004,-0.1,-0.11855494169013962
-2.4000000000000004,0.0,-0.13509263611023012
-2.4000000000000004,0.1,-0.11855494169013962
-2.4000000000000004,0.2,-0.07299086279616286
-2.4000000000000004,0.30000000000000004,-0.009556075044350952
-2.4000000000000004,0.4,0.05621837315808652
-2.4000000000000004,0.5,0.10822860292711603
-2.4000000000000004,0.6000000000000001,0.1337406960951022
-2.4000000000000004,0.7000000000000001,0.12650840248916712
-2.4000000000000004,0.8,0.08830243981910116
-2.4000000000000004,0.9,0.028476960226067376
-2.4000000000000004,1.0,-0.03832067239901623
-2.4000000000000004,1.1,-0.09573606794064811
-2.4000000000000004,1.2000000000000002,-0.12971193513831322
-2.4000000000000004,1.3,-0.1319297967522295
-2.4000000000000004,1.4000000000000001,-0.10184664290868221
-2.4000000000000004,1.5,-0.046827878855241103
-2.4000000000000004,1.6,0.01965598312133321
-2.4000000000000004,1.7000000000000002,0.08132737490342815
-2.4000000000000004,1.8,0.12308698891780534
-2.4000000000000004,1.9000000000000001,0.1347106152362909
-2.4000000000000004,2.0,0.11335238474797957
-2.4000000000000004,2.1,0.06424153717073931
-2.4000000000000004,2.2,-0.0005978792078335224
-2.4000000000000004,2.3000000000000003,-0.06529091390456239
-2.4000000000000004,2.4000000000000004,-0.11399845577722571
-2.4000000000000004,2.5,-0.1347951998404858
-2.4000000000000004,2.6,-0.12258937783585089
-2.4000000000000004,2.7,-0.08036940068297997
-2.4000000000000004,2.8000000000000003,-0.018472191262076
-2.4000000000000004,2.9000000000000004,0.04794765481997676
-2.4000000000000004,3.0,0.10262824276917697
-2.4000000000000004,3.1,0.1321818576033861
-2.4000000000000004,3.2,0.12937274369283908
-2.4000000000000004,3.3000000000000003,0.09488867009411046
-2.4000000000000004,3.4000000000000004,0.03717254069828062
-2.4000000000000004,3.5,-0.029644723098167958
-2.4000000000000004,3.6,-0.08920392478432251
-2.4000000000000004,3.7,-0.12692289458763578
-2.4000000000000004,3.8000000000000003,-0.1335667132051957
-2.4000000000000004,3.9000000000000004,-0.10750874212814891
-2.4000000000000004,4.0,-0.055128881479669004
-2.4000000000000004,4.1000000000000005,0.010748452041991626
-2.4000000000000004,4.2,0.07399418963840262
-2.4000000000000004,4.3,0.11912356897375129
-2.4000000000000004,4.4,0.1350873440446157
-2.4000000000000004,4.5,0.11797702595752879
-2.4000000000000004,4.6000000000000005,0.07198181732341452
-2.4000000000000004,4.7,0.008362949354885069
-2.4000000000000004,4.800000000000001,-0.057303460283775566
-2.4000000000000004,4.9,-0.10893998431692305
-2.3000000000000003,-5.0,-0.1478290206261626
-2.3000000000000003,-4.9,-0.12026875255183185
-2.3000000000000003,-4.800000000000001,-0.06326249933342917
-2.3000000000000003,-4.7,0.00923262007859432
-2.3000000000000003,-4.6000000000000005,0.07946727209649576
-2.3000000000000003,-4.5,0.13024556438716983
-2.3000000000000003,-4.4,0.14913520004300423
-2.3000000000000003,-4.3,0.13151133745637594
-2.3000000000000003,-4.2,0.08168891284218718
-2.3000000000000003,-4.1000000000000005,0.011866193363796091
-2.3000000000000003,-4.0,-0.06086178409801377
-2.3000000000000003,-3.9000000000000004,-0.11868867418370344
-2.3000000000000003,-3.8000000000000003,-0.14745643741699863
-2.3000000000000003,-3.7,-0.14012172204757073
-2.3000000000000003,-3.6,-0.09848032220499703
-2.3000000000000003,-3.5,-0.03272750486533058
-2.3000000000000003,-3.4000000000000004,0.04103814707700413
-2.3000000000000003,-3.3000000000000003,0.10475622935947296
-2.3000000000000003,-3.2,0.1428263331935194
-2.3000000000000003,-3.1,0.1459275694192805
-2.3000000000000003,-3.0,0.11330064724929538
-2.3000000000000003,-2.9000000000000004,0.052933775134467606
-2.3000000000000003,-2.8000000000000003,-0.020393131263225405
-2.3000000000000003,-2.7,-0.08872708789236361
-2.3000000000000003,-2.6,-0.13533755894008004
-2.3000000000000003,-2.5,-0.14881267549688593
-2.3000000000000003,-2.4000000000000004,-0.12585325906855566
-2.3000000000000003,-2.3000000000000003,-0.07208057553438575
-2.3000000000000003,-2.2,-0.0006600532114418988
-2.3000000000000003,-2.1,0.07092207315782345
-2.3000000000000003,-2.0,0.12514000252428018
-2.3000000000000003,-1.9000000000000001,0.14871929486262755
-2.3000000000000003,-1.8,0.1358869170518687
-2.3000000000000003,-1.7000000000000002,0.08978468272489946
-2.3000000000000003,-1.6,0.02170002671659442
-2.3000000000000003,-1.5,-0.05169755264682254
-2.3000000000000003,-1.4000000000000001,-0.1124377681071163
-2.3000000000000003,-1.3,-0.145649296530535
-2.3000000000000003,-1.2000000000000002,-0.14320079746647865
-2.3000000000000003,-1.1,-0.10569174888021846
-2.3000000000000003,-1.0,-0.04230567403947345
-2.3000000000000003,-0.9,0.031438305268098175
-2.3000000000000003,-0.8,0.09748509099681187
-2.3000000000000003,-0.7000000000000001,0.13966412653809832
-2.3000000000000003,-0.6000000000000001,0.1476485129461592
-2.3000000000000003,-0.5,0.11948339396309016
-2.3000000000000003,-0.4,0.06206457300881153
-2.3000000000000003,-0.30000000000000004,-0.010549819995680366
-2.3000000000000003,-0.2,-0.08058124912739445
-2.3000000000000003,-0.1,-0.13088357810340998
-2.3000000000000003,0.0,-0.149141042435344
-2.3000000000000003,0.1,-0.13088357810340998
-2.3000000000000003,0.2,-0.08058124912739445
-2.3000000000000003,0.30000000000000004,-0.010549819995680366
-2.3000000000000003,0.4,0.06206457300881153
-2.3000000000000003,0.5,0.11948339396309016
-2.3000000000000003,0.6000000000000001,0.1476485129461592
-2.3000000000000003,0.7000000000000001,0.13966412653809832
-2.3000000000000003,0.8,0.09748509099681187
-2.3000000000000003,0.9,0.031438305268098175
-2.3000000000000003,1.0,-0.04230567403947345
-2.3000000000000003,1.1,-0.10569174888021846
-2.3000000000000003,1.2000000000000002,-0.14320079746647865
-2.3000000000000003,1.3,-0.145649296530535
-2.3000000000000003,1.4000000000000001,-0.1124377681071163
-2.3000000000000003,1.5,-0.05169755264682254
-2.3000000000000003,1.6,0.02170002671659442
-2.3000000000000003,1.7000000000000002,0.08978468272489946
-2.3000000000000003,1.8,0.1358869170518687
-2.3000000000000003,1.9000000000000001,0.14871929486262755
-2.3000000000000003,2.0,0.12514000252428018
-2.3000000000000003,2.1,0.07092207315782345
-2.3000000000000003,2.2,-0.0006600532114418988
-2.3000000000000003,2.3000000000000003,-0.07208057553438575
-2.3000000000000003,2.4000000000000004,-0.12585325906855566
-2.3000000000000003,2.5,-0.14881267549688593
-2.3000000000000003,2.6,-0.13533755894008004
-2.3000000000000003,2.7,-0.08872708789236361
-2.3000000000000003,2.8000000000000003,-0.020393131263225405
-2.3000000000000003,2.9000000000000004,0.052933775134467606
-2.3000000000000003,3.0,0.11330064724929538
-2.3000000000000003,3.1,0.1459275694192805
-2.3000000000000003,3.2,0.1428263331935194
-2.3000000000000003,3.3000000000000003,0.10475622935947296
-2.3000000000000003,3.4000000000000004,0.04103814707700413
-2.3000000000000003,3.5,-0.03272750486533058
-2.3000000000000003,3.6,-0.09848032220499703
-2.3000000000000003,3.7,-0.14012172204757073
-2.3000000000000003,3.8000000000000003,-0.14745643741699863
-2.3000000000000003,3.9000000000000004,-0.11868867418370344
-2.3000000000000003,4.0,-0.06086178409801377
-2.3000000000000003,4.1000000000000005,0.011866193363796091
-2.3000000000000003,4.2,0.08168891284218718
-2.3000000000000003,4.3,0.13151133745637594
-2.3000000000000003,4.4,0.14913520004300423
-2.3000000000000003,4.5,0.13024556438716983
-2.3000000000000003,4.6000000000000005,0.07946727209649576
-2.3000000000000003,4.7,0.00923262007859432
-2.3000000000000003,4.800000000000001,-0.06326249933342917
-2.3000000000000003,4.9,-0.12026875255183185
-2.2,-5.0,-0.16027678176949683
-2.2,-4.9,-0.1303958351668067
-2.2,-4.800000000000001,-0.06858944040154512
-2.2,-4.7,0.010010041514376695
-2.2,-4.6000000000000005,0.08615871615517648
-2.2,-4.5,0.14121273219091374
-2.2,-4.4,0.16169294642010593
-2.2,-4.3,0.14258508812700488
-2.2,-4.2,0.08856742743161708
-2.2,-4.1000000000000005,0.012865371603951532
-2.2,-4.0,-0.06598657588788222
-2.2,-3.9000000000000004,-0.12868270824007388
-2.2,-3.8000000000000003,-0.15987282564874858
-2.2,-3.7,-0.15192049957888948
-2.2,-3.6,-0.10677273679946567
-2.2,-3.5,-0.0354832842221536
-2.2,-3.4000000000000004,0.04449371385554206
-2.2,-3.3000000000000003,0.11357709900888116
-2.2,-3.2,0.1548528491850388
-2.2,-3.1,0.15821522119877857
-2.2,-3.0,0.12284098911431343
-2.2,-2.9000000000000004,0.05739099866539456
-2.2,-2.8000000000000003,-0.022110309837865612
-2.2,-2.7,-0.09619824336880257
-2.2,-2.6,-0.14673349189202903
-2.2,-2.5,-0.16134326409065156
-2.2,-2.4000000000000004,-0.13645057819682893
-2.2,-2.3000000000000003,-0.07815003188013996
-2.2,-2.2,-0.0007156321815461311
-2.2,-2.1,0.07689397923363506
-2.2,-2.0,0.13567726276114328
-2.2,-1.9000000000000001,0.16124202045475972
-2.2,-1.8,0.14732910802899252
-2.2,-1.7000000000000002,0.09734489167545379
-2.2,-1.6,0.023527250817978566
-2.2,-1.5,-0.0560506815812958
-2.2,-1.4000000000000001,-0.12190545229360875
-2.2,-1.3,-0.15791351668316375
-2.2,-1.2000000000000002,-0.1552588447622492
-2.2,-1.1,-0.11459139280202486
-2.2,-1.0,-0.04586797136932481
-2.2,-0.9,0.03408552915601219
-2.2,-0.8,0.10569370336956915
-2.2,-0.7000000000000001,0.15142437280148308
-2.2,-0.6000000000000001,0.16008107466196758
-2.2,-0.5,0.12954434642254403
-2.2,-0.4,0.06729064416185268
-2.2,-0.30000000000000004,-0.011438154632919782
-2.2,-0.2,-0.08736649425396464
-2.2,-0.1,-0.14190446906862983
-2.2,0.0,-0.161699280763918
-2.2,0.1,-0.14190446906862983
-2.2,0.2,-0.08736649425396464
-2.2,0.30000000000000004,-0.011438154632919782
-2.2,0.4,0.06729064416185268
-2.2,0.5,0.12954434642254403
-2.2,0.6000000000000001,0.16008107466196758
-2.2,0.7000000000000001,0.15142437280148308
-2.2,0.8,0.10569370336956915
-2.2,0.9,0.03408552915601219
-2.2,1.0,-0.04586797136932481
-2.2,1.1,-0.11459139280202486
-2.2,1.2000000000000002,-0.1552588447622492
-2.2,1.3,-0.15791351668316375
-2.2,1.4000000000000001,-0.12190545229360875
-2.2,1.5,-0.0560506815812958
-2.2,1.6,0.023527250817978566
-2.2,1.7000000000000002,0.09734489167545379
-2.2,1.8,0.14732910802899252
-2.2,1.9000000000000001,0.16124202045475972
-2.2,2.0,0.13567726276114328
-2.2,2.1,0.07689397923363506
-2.2,2.2,-0.0007156321815461311
-2.2,2.3000000000000003,-0.07815003188013996
-2.2,2.4000000000000004,-0.13645057819682893
-2.2,2.5,-0.16134326409065156
-2.2,2.6,-0.14673349189202903
-2.2,2.7,-0.09619824336880257
-2.2,2.8000000000000003,-0.022110309837865612
-2.2,2.9000000000000004,0.05739099866539456
-2.2,3.0,0.12284098911431343
-2.2,3.1,0.15821522119877857
-2.2,3.2,0.1548528491850388
-2.2,3.3000000000000003,0.11357709900888116
-2.2,3.4000000000000004,0.04449371385554206
-2.2,3.5,-0.0354832842221536
-2.2,3.6,-0.10677273679946567
-2.2,3.7,-0.15192049957888948
-2.2,3.8000000000000003,-0.15987282564874858
-2.2,3.9000000000000004,-0.12868270824007388
-2.2,4.0,-0.06598657588788222
-2.2,4.1000000000000005,0.012865371603951532
-2.2,4.2,0.08856742743161708
-2.2,4.3,0.14258508812700488
-2.2,4.4,0.16169294642010593
-2.2,4.5,0.14121273219091374
-2.2,4.6000000000000005,0.08615871615517648
-2.2,4.7,0.010010041514376695
-2.2,4.800000000000001,-0.06858944040154512
-2.2,4.9,-0.1303958351668067
-2.1,-5.0,-0.17112311028985033
-2.1,-4.9,-0.13922004569992721
-2.1,-4.800000000000001,-0.07323105845382342
-2.1,-4.7,0.010687445924227216
-2.1,-4.6000000000000005,0.0919892908023197
-2.1,-4.5,0.15076894905332924
-2.1,-4.4,0.17263511032515982
-2.1,-4.3,0.15223417572943254
-2.1,-4.2,0.09456100556264938
-2.1,-4.1000000000000005,0.013736003303766725
-2.1,-4.0,-0.07045205162374092
-2.1,-3.9000000000000004,-0.13739098721255744
-2.1,-3.8000000000000003,-0.17069181745354625
-2.1,-3.7,-0.16220133769665648
-2.1,-3.6,-0.1139983135022083
-2.1,-3.5,-0.03788452633224319
-2.1,-3.4000000000000004,0.047504714152901785
-2.1,-3.3000000000000003,0.12126314382858998
-2.1,-3.2,0.16533212669504768
-2.1,-3.1,0.16892203878705728
-2.1,-3.0,0.13115394442193357
-2.1,-2.9000000000000004,0.06127479030859878
-2.1,-2.8000000000000003,-0.02360656950530258
-2.1,-2.7,-0.10270821779641195
-2.1,-2.6,-0.15666331229663655
-2.1,-2.5,-0.17226176412261573
-2.1,-2.4000000000000004,-0.14568452825232386
-2.1,-2.3000000000000003,-0.08343863894031378
-2.1,-2.2,-0.0007640607914489026
-2.1,-2.1,0.08209758608671434
-2.1,-2.0,0.1448588806374373
-2.1,-1.9000000000000001,0.1721536690780335
-2.1,-1.8,0.1572992352592189
-2.1,-1.7000000000000002,0.10393246264633
-2.1,-1.6,0.025119398406264603
-2.1,-1.5,-0.05984377063330074
-2.1,-1.4000000000000001,-0.13015509749736842
-2.1,-1.3,-0.16859991717636288
-2.1,-1.2000000000000002,-0.165765597002906
-2.1,-1.1,-0.12234607740583177
-2.1,-1.0,-0.04897197109118938
-2.1,-0.9,0.03639218170377727
-2.1,-0.8,0.112846259195951
-2.1,-0.7000000000000001,0.16167163678607815
-2.1,-0.6000000000000001,0.17091415919552155
-2.1,-0.5,0.13831093459421148
-2.1,-0.4,0.07184436944175823
-2.1,-0.30000000000000004,-0.012212203010018295
-2.1,-0.2,-0.09327880224947259
-2.1,-0.1,-0.15150749748629694
-2.1,0.0,-0.17264187332977474
-2.1,0.1,-0.15150749748629694
-2.1,0.2,-0.09327880224947259
-2.1,0.30000000000000004,-0.012212203010018295
-2.1,0.4,0.07184436944175823
-2.1,0.5,0.13831093459421148
-2.1,0.6000000000000001,0.17091415919552155
-2.1,0.7000000000000001,0.16167163678607815
-2.1,0.8,0.112846259195951
-2.1,0.9,0.03639218170377727
-2.1,1.0,-0.04897197109118938
-2.1,1.1,-0.12234607740583177
-2.1,1.2000000000000002,-0.165765597002906
-2.1,1.3,-0.16859991717636288
-2.1,1.4000000000000001,-0.13015509749736842
-2.1,1.5,-0.05984377063330074
-2.1,1.6,0.025119398406264603
-2.1,1.7000000000000002,0.10393246264633
-2.1,1.8,0.1572992352592189
-2.1,1.9000000000000001,0.1721536690780335
-2.1,2.0,0.1448588806374373
-2.1,2.1,0.08209758608671434
-2.1,2.2,-0.0007640607914489026
-2.1,2.3000000000000003,-0.08343863894031378
-2.1,2.4000000000000004,-0.14568452825232386
-2.1,2.5,-0.17226176412261573
-2.1,2.6,-0.15666331229663655
-2.1,2.7,-0.10270821779641195
-2.1,2.8000000000000003,-0.02360656950530258
-2.1,2.9000000000000004,0.06127479030859878
-2.1,3.0,0.13115394442193357
-2.1,3.1,0.16892203878705728
-2.1,3.2,0.16533212669504768
-2.1,3.3000000000000003,0.12126314382858998
-2.1,3.4000000000000004,0.047504714152901785
-2.1,3.5,-0.03788452633224319
-2.1,3.6,-0.1139983135022083
-2.1,3.7,-0.16220133769665648
-2.1,3.8000000000000003,-0.17069181745354625
-2.1,3.9000000000000004,-0.13739098721255744
-2.1,4.0,-0.07045205162374092
-2.1,4.1000000000000005,0.013736003303766725
-2.1,4.2,0.09456100556264938
-2.1,4.3,0.15223417572943254
-2.1,4.4,0.17263511032515982
-2.1,4.5,0.15076894905332924
-2.1,4.6000000000000005,0.0919892908023197
-2.1,4.7,0.010687445924227216
-2.1,4.800000000000001,-0.07323105845382342
-2.1,4.9,-0.13922004569992721
-2.0,-5.0,-0.18025963325796737
-2.0,-4.9,-0.14665321555644267
-2.0,-4.800000000000001,-0.07714097597700066
-2.0,-4.7,0.011258064907202787
-2.0,-4.6000000000000005,0.09690073886338291
-2.0,-4.5,0.15881873241439237
-2.0,-4.4,0.18185236127342513
-2.0,-4.3,0.16036218976989974
-2.0,-4.2,0.09960976138381229
-2.0,-4.1000000000000005,0.0144693893990897
-2.0,-4.0,-0.07421359374812722
-2.0,-3.9000000000000004,-0.14472650085623537
-2.0,-3.8000000000000003,-0.17980531304156128
-2.0,-3.7,-0.17086151366479224
-2.0,-3.6,-0.1200848567392693
-2.0,-3.5,-0.03990723877818044
-2.0,-3.4000000000000004,0.050041063049416454
-2.0,-3.3000000000000003,0.12773756739942957
-2.0,-3.2,0.17415946024665466
-2.0,-3.1,0.17794104320197784
-2.0,-3.0,0.13815645287061978
-2.0,-2.9000000000000004,0.06454634450179224
-2.0,-2.8000000000000003,-0.02486696013353697
-2.0,-2.7,-0.1081919656626225
-2.0,-2.6,-0.16502780467078204
-2.0,-2.5,-0.18145908154963533
-2.0,-2.4000000000000004,-0.15346284665842402
-2.0,-2.3000000000000003,-0.08789355470134302
-2.0,-2.2,-0.0008048551584884352
-2.0,-2.1,0.08648090099746909
-2.0,-2.0,0.15259311646238166
-2.0,-1.9000000000000001,0.18134521514631674
-2.0,-1.8,0.16569768052694925
-2.0,-1.7000000000000002,0.10948157480594856
-2.0,-1.6,0.0264605612690444
-2.0,-1.5,-0.06303892051085827
-2.0,-1.4000000000000001,-0.1371042759904895
-2.0,-1.3,-0.17760172302885874
-2.0,-1.2000000000000002,-0.174616074193131
-2.0,-1.1,-0.12887832044643588
-2.0,-1.0,-0.05158665906589218
-2.0,-0.9,0.0383352156016141
-2.0,-0.8,0.11887129250246076
-2.0,-0.7000000000000001,0.17030353121744463
-2.0,-0.6000000000000001,0.18003952594710348
-2.0,-0.5,0.14569556562693
-2.0,-0.4,0.07568024953079283
-2.0,-0.30000000000000004,-0.012864231091458313
-2.0,-0.2,-0.09825909928677638
-2.0,-0.1,-0.1595967130708011
-2.0,0.0,-0.18185948536513635
-2.0,0.1,-0.1595967130708011
-2.0,0.2,-0.09825909928677638
-2.0,0.30000000000000004,-0.012864231091458313
-2.0,0.4,0.07568024953079283
-2.0,0.5,0.14569556562693
-2.0,0.6000000000000001,0.18003952594710348
-2.0,0.7000000000000001,0.17030353121744463
-2.0,0.8,0.11887129250246076
-2.0,0.9,0.0383352156016141
-2.0,1.0,-0.05158665906589218
-2.0,1.1,-0.12887832044643588
-2.0,1.2000000000000002,-0.174616074193131
-2.0,1.3,-0.17760172302885874
-2.0,1.4000000000000001,-0.1371042759904895
-2.0,1.5,-0.06303892051085827
-2.0,1.6,0.0264605612690444
-2.0,1.7000000000000002,0.10948157480594856
-2.0,1.8,0.16569768052694925
-2.0,1.9000000000000001,0.18134521514631674
-2.0,2.0,0.15259311646238166
-2.0,2.1,0.08648090099746909
-2.0,2.2,-0.0008048551584884352
-2.0,2.3000000000000003,-0.08789355470134302
-2.0,2.4000000000000004,-0.15346284665842402
-2.0,2.5,-0.18145908154963533
-2.0,2.6,-0.16502780467078204
-2.0,2.7,-0.1081919656626225
-2.0,2.8000000000000003,-0.02486696013353697
-2.0,2.9000000000000004,0.06454634450179224
-2.0,3.0,0.13815645287061978
-2.0,3.1,0.17794104320197784
-2.0,3.2,0.17415946024665466
-2.0,3.3000000000000003,0.12773756739942957
-2.0,3.4000000000000004,0.050041063049416454
-2.0,3.5,-0.03990723877818044
-2.0,3.6,-0.1200848567392693
-2.0,3.7,-0.17086151366479224
-2.0,3.8000000000000003,-0.17980531304156128
-2.0,3.9000000000000004,-0.14472650085623537
-2.0,4.0,-0.07421359374812722
-2.0,4.1000000000000005,0.0144693893990897
-2.0,4.2,0.09960976138381229
-2.0,4.3,0.16036218976989974
-2.0,4.4,0.18185236127342513
-2.0,4.5,0.15881873241439237
-2.0,4.6000000000000005,0.09690073886338291
-2.0,4.7,0.011258064907202787
-2.0,4.800000000000001,-0.07714097597700066
-2.0,4.9,-0.14665321555644267
-1.9000000000000001,-5.0,-0.18759506155648337
-1.9000000000000001,-4.9,-0.152621074960226
-1.9000000000000001,-4.800000000000001,-0.08028012636763213
-1.9000000000000001,-4.7,0.011716197027047067
-1.9000000000000001,-4.6000000000000005,0.10084398677284881
-1.9000000000000001,-4.5,0.16528165149966395
-1.9000000000000001,-4.4,0.18925260354024492
-1.9000000000000001,-4.3,0.16688791781887835
-1.9000000000000001,-4.2,0.10366324939583757
-1.9000000000000001,-4.1000000000000005,0.015058202138481195
-1.9000000000000001,-4.0,-0.07723361817553474
-1.9000000000000001,-3.9000000000000004,-0.15061595514357848
-1.9000000000000001,-3.8000000000000003,-0.18712225337739935
-1.9000000000000001,-3.7,-0.17781449786769668
-1.9000000000000001,-3.6,-0.12497155178256758
-1.9000000000000001,-3.5,-0.04153121128582539
-1.9000000000000001,-3.4000000000000004,0.05207741818531757
-1.9000000000000001,-3.3000000000000003,0.13293567942123993
-1.9000000000000001,-3.2,0.18124665004094054
-1.9000000000000001,-3.1,0.1851821195327129
-1.9000000000000001,-3.0,0.1437785477106743
-1.9000000000000001,-2.9000000000000004,0.06717297295690856
-1.9000000000000001,-2.8000000000000003,-0.025878888316041217
-1.9000000000000001,-2.7,-0.11259469517144112
-1.9000000000000001,-2.6,-0.17174339377159653
-1.9000000000000001,-2.5,-0.18884331981620844
-1.9000000000000001,-2.4000000000000004,-0.15970781502878584
-1.9000000000000001,-2.3000000000000003,-0.09147026711754283
-1.9000000000000001,-2.2,-0.0008376076788340944
-1.9000000000000001,-2.1,0.09000012733224229
-1.9000000000000001,-2.0,0.15880269230821198
-1.9000000000000001,-1.9000000000000001,0.18872481976961622
-1.9000000000000001,-1.8,0.17244052934322535
-1.9000000000000001,-1.7000000000000002,0.11393678325990317
-1.9000000000000001,-1.6,0.027537338950322555
-1.9000000000000001,-1.5,-0.06560420633256794
-1.9000000000000001,-1.4000000000000001,-0.14268355387856171
-1.9000000000000001,-1.3,-0.1848289911721745
-1.9000000000000001,-1.2000000000000002,-0.18172184529041824
-1.9000000000000001,-1.1,-0.1341228539106479
-1.9000000000000001,-1.0,-0.053685910195490925
-1.9000000000000001,-0.9,0.03989521669709709
-1.9000000000000001,-0.8,0.12370860314791102
-1.9000000000000001,-0.7000000000000001,0.17723380905974925
-1.9000000000000001,-0.6000000000000001,0.18736599726857678
-1.9000000000000001,-0.5,0.15162445472845512
-1.9000000000000001,-0.4,0.0787599575830802
-1.9000000000000001,-0.30000000000000004,-0.013387724028181915
-1.9000000000000001,-0.2,-0.10225762388414658
-1.9000000000000001,-0.1,-0.16609129105396112
-1.9000000000000001,0.0,-0.1892600175374829
-1.9000000000000001,0.1,-0.16609129105396112
-1.9000000000000001,0.2,-0.10225762388414658
-1.9000000000000001,0.30000000000000004,-0.013387724028181915
-1.9000000000000001,0.4,0.0787599575830802
-1.9000000000000001,0.5,0.15162445472845512
-1.9000000000000001,0.6000000000000001,0.18736599726857678
-1.9000000000000001,0.7000000000000001,0.17723380905974925
-1.9000000000000001,0.8,0.12370860314791102
-1.9000000000000001,0.9,0.03989521669709709
-1.9000000000000001,1.0,-0.053685910195490925
-1.9000000000000001,1.1,-0.1341228539106479
-1.9000000000000001,1.2000000000000002,-0.18172184529041824
-1.9000000000000001,1.3,-0.1848289911721745
-1.9000000000000001,1.4000000000000001,-0.14268355387856171
-1.9000000000000001,1.5,-0.06560420633256794
-1.9000000000000001,1.6,0.027537338950322555
-1.9000000000000001,1.7000000000000002,0.11393678325990317
-1.9000000000000001,1.8,0.17244052934322535
-1.9000000000000001,1.9000000000000001,0.18872481976961622
-1.9000000000000001,2.0,0.15880269230821198
-1.9000000000000001,2.1,0.09000012733224229
-1.9000000000000001,2.2,-0.0008376076788340944
-1.9000000000000001,2.3000000000000003,-0.09147026711754283
-1.9000000000000001,2.4000000000000004,-0.15970781502878584
-1.9000000000000001,2.5,-0.18884331981620844
-1.9000000000000001,2.6,-0.17174339377159653
-1.9000000000000001,2.7,-0.11259469517144112
-1.9000000000000001,2.8000000000000003,-0.025878888316041217
-1.9000000000000001,2.9000000000000004,0.06717297295690856
-1.9000000000000001,3.0,0.1437785477106743
-1.9000000000000001,3.1,0.1851821195327129
-1.9000000000000001,3.2,0.18124665004094054
-1.9000000000000001,3.3000000000000003,0.13293567942123993
-1.9000000000000001,3.4000000000000004,0.05207741818531757
-1.9000000000000001,3.5,-0.04153121128582539
-1.9000000000000001,3.6,-0.12497155178256758
-1.9000000000000001,3.7,-0.17781449786769668
-1.9000000000000001,3.8000000000000003,-0.18712225337739935
-1.9000000000000001,3.9000000000000004,-0.15061595514357848
-1.9000000000000001,4.0,-0.07723361817553474
-1.9000000000000001,4.1000000000000005,0.015058202138481195
-1.9000000000000001,4.2,0.10366324939583757
-1.9000000000000001,4.3,0.16688791781887835
-1.9000000000000001,4.4,0.18925260354024492
-1.9000000000000001,4.5,0.16528165149966395
-1.9000000000000001,4.6000000000000005,0.10084398677284881
-1.9000000000000001,4.7,0.011716197027047067
-1.9000000000000001,4.800000000000001,-0.08028012636763213
-1.9000000000000001,4.9,-0.152621074960226
-1.8,-5.0,-0.19305610201060983
-1.8,-4.9,-0.1570639950328267
-1.8,-4.800000000000001,-0.08261714427267981
-1.8,-4.7,0.012057264779056923
-1.8,-4.6000000000000005,0.10377963490107048
-1.8,-4.5,0.170093130958001
-1.8,-4.4,0.19476189635108393
-1.8,-4.3,0.1717461569588219
-1.8,-4.2,0.10668096848641404
-1.8,-4.1000000000000005,0.015496558299684826
-1.8,-4.0,-0.07948194982017219
-1.8,-3.9000000000000004,-0.15500050459414236
-1.8,-3.8000000000000003,-0.19256953001188365
-1.8,-3.7,-0.1829908183855654
-1.8,-3.6,-0.12860957239055718
-1.8,-3.5,-0.04274021765869559
-1.8,-3.4000000000000004,0.05359343297321671
-1.8,-3.3000000000000003,0.1368055420769666
-1.8,-3.2,0.18652288322019434
-1.8,-3.1,0.19057291733814732
-1.8,-3.0,0.1479640548288728
